AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0295611,14.5131,25000,86,69984,0.0268874,0.00115507,0.00143248,1.53,0.0257344,0.0268874,0.99928,0.0106894,4.384e-05
0.029553,14.4986,25000,87,69984,0.0288511,0.00115238,0.00118806,1.53,0.0274282,0.0288511,0.99928,0.0118105,4.5984e-05
0.0295457,14.4841,25000,88,69984,0.0289107,0.00125942,0.0012329,1.53,0.0277618,0.0289107,0.99928,0.0112693,4.048e-05
0.0295337,14.4696,25000,89,69984,0.0284749,0.0013312,0.00146669,1.53,0.0273076,0.0284749,0.99928,0.011777,4.3264e-05
0.0295383,14.4551,25000,90,69984,0.029951,0.00124928,0.00126368,1.53,0.0286467,0.029951,0.99928,0.0123486,4.4736e-05
0.029499,14.4407,25000,91,69984,0.0259634,0.00125488,0.00125168,1.53,0.0247402,0.0259634,0.99928,0.0114222,4.3296e-05
0.0294829,14.4263,25000,92,69984,0.028018,0.00123443,0.0011607,1.53,0.0268463,0.028018,0.99928,0.0115173,4.4032e-05
0.0294709,14.4119,25000,93,69984,0.0283627,0.00141046,0.00128646,1.53,0.0272117,0.0283627,0.99928,0.011385,4.4416e-05
0.0295446,14.3975,25000,94,69984,0.0364023,0.00132506,0.00126362,1.53,0.0352532,0.0364023,0.99928,0.0116696,4.5152e-05
0.0295751,14.3831,25000,95,69984,0.0324407,0.0012329,0.00123494,1.53,0.0311169,0.0324407,0.99928,0.0118115,4.3616e-05
0.029557,14.3687,25000,96,69984,0.0278389,0.00130048,0.00132506,1.53,0.0266324,0.0278389,0.99928,0.011109,4.0544e-05
0.0295356,14.3544,25000,97,69984,0.027484,0.00129434,0.00124458,1.53,0.0262204,0.027484,0.99928,0.0114297,4.3552e-05
0.0295361,14.34,25000,98,69984,0.0295865,0.00115542,0.00126189,1.53,0.028172,0.0295865,0.99928,0.0116595,4.3552e-05
0.029519,14.3257,25000,99,69984,0.0278425,0.00115552,0.00130253,1.53,0.0265787,0.0278425,0.99928,0.011559,3.936e-05
0.0295071,14.3114,25000,100,69984,0.0283209,0.00125494,0.00138003,1.53,0.0270974,0.0283209,0.99928,0.0111608,3.872e-05
0.0294828,14.2971,25000,101,69984,0.0270569,0.00139923,0.00116326,1.53,0.0258252,0.0270569,0.99928,0.0121021,4.6272e-05
