AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0152994,14.6004,25000,80,69984,0.0144867,0.00115302,0.00117018,1.18,0.0131294,0.0144867,0.99928,0.00774182,4.3744e-05
0.0152892,14.5858,25000,81,69984,0.014471,0.00121491,0.00122048,1.18,0.0131586,0.014471,0.99928,0.00771744,4.5056e-05
0.0152778,14.5712,25000,82,69984,0.0143521,0.00124518,0.00126758,1.18,0.0131237,0.0143521,0.99928,0.00773315,4.5952e-05
0.0152757,14.5566,25000,83,69984,0.0151065,0.00135565,0.00130525,1.18,0.0137179,0.0151065,0.99928,0.00809181,4.3616e-05
0.0152781,14.5421,25000,84,69984,0.0154715,0.0011536,0.00116531,1.18,0.0141198,0.0154715,0.99928,0.00839402,4.3488e-05
0.0152647,14.5276,25000,85,69984,0.0141385,0.00135888,0.00136925,1.18,0.012928,0.0141385,0.99928,0.00763446,4.4096e-05
0.0152547,14.5131,25000,86,69984,0.014409,0.0012431,0.00123904,1.18,0.0131851,0.014409,0.99928,0.0077329,3.9136e-05
0.0152446,14.4986,25000,87,69984,0.0143786,0.00115712,0.0014121,1.18,0.0131759,0.0143786,0.99928,0.00789683,4.3712e-05
0.0152431,14.4841,25000,88,69984,0.0151087,0.00148685,0.00148672,1.18,0.0138059,0.0151087,0.99928,0.00819312,4.4608e-05
0.0152477,14.4696,25000,89,69984,0.0156562,0.00115098,0.00115731,1.18,0.01427,0.0156562,0.99928,0.00876938,4.4384e-05
0.0152429,14.4551,25000,90,69984,0.0148171,0.00115072,0.00130275,1.18,0.0135428,0.0148171,0.99928,0.00798554,3.8368e-05
0.0152353,14.4407,25000,91,69984,0.0145432,0.00115507,0.00129162,1.18,0.0131542,0.0145432,0.99928,0.00797782,3.9488e-05
0.0152277,14.4263,25000,92,69984,0.0145373,0.00115302,0.00116157,1.18,0.0132124,0.0145373,0.99928,0.00784534,3.8848e-05
0.0152229,14.4119,25000,93,69984,0.0147852,0.00128819,0.00130525,1.18,0.013219,0.0147852,0.99928,0.00775184,3.8464e-05
0.0152223,14.3975,25000,94,69984,0.0151697,0.00130176,0.00124109,1.18,0.013907,0.0151697,0.99928,0.00835264,4.3488e-05
0.0152184,14.3831,25000,95,69984,0.0148477,0.00115302,0.00129034,1.18,0.0134612,0.0148477,0.99928,0.0080344,4.1952e-05
0.0152021,14.3687,25000,96,69984,0.0136551,0.00115117,0.00117306,1.18,0.0123637,0.0136551,0.99928,0.00699658,4.6368e-05
0.0151891,14.3544,25000,97,69984,0.0139406,0.0013313,0.00119008,1.18,0.0127346,0.0139406,0.99928,0.00766797,4.6112e-05
0.0151803,14.34,25000,98,69984,0.0143241,0.00128778,0.00116538,1.18,0.0131052,0.0143241,0.99928,0.00786064,4.2912e-05
0.0151738,14.3257,25000,99,69984,0.0145372,0.00130624,0.0013271,1.18,0.013258,0.0145372,0.99928,0.00793322,4.5056e-05
0.0151669,14.3114,25000,100,69984,0.0144798,0.00125984,0.0011577,1.18,0.0132856,0.0144798,0.99928,0.0077712,3.984e-05
0.0151588,14.2971,25000,101,69984,0.0143584,0.0011624,0.00118272,1.18,0.013085,0.0143584,0.99928,0.00778982,4.656e-05
