AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0183654,24.3849,68200,69,101102,0.0178146,0.00129946,0.00126323,3.22,0.0166513,0.0178146,0.999421,0.00776579,0.000101792
0.0183655,24.3606,68200,70,101102,0.0183769,0.0011544,0.00116531,3.22,0.0170993,0.0183769,0.999421,0.00811405,9.7216e-05
0.0183849,24.3362,68200,71,101102,0.0197431,0.00127395,0.00137875,3.22,0.0185062,0.0197431,0.999421,0.00958534,0.000103744
0.018399,24.3119,68200,72,101102,0.0193994,0.00115651,0.00129757,3.22,0.0182223,0.0193994,0.999421,0.00901408,0.000103392
0.018396,24.2876,68200,73,101102,0.018181,0.00115917,0.00127443,3.22,0.0169358,0.018181,0.999421,0.00819494,0.000103616
0.0183956,24.2634,68200,74,101102,0.018362,0.00116122,0.0013056,3.22,0.0171866,0.018362,0.999421,0.00821869,9.728e-05
0.0184079,24.2391,68200,75,101102,0.0193231,0.00121846,0.00118794,3.22,0.0181727,0.0193231,0.999421,0.00895235,0.000100992
0.0184145,24.2149,68200,76,101102,0.0189042,0.00129773,0.00131046,3.22,0.0175516,0.0189042,0.999421,0.0083464,0.000100448
0.0184199,24.1907,68200,77,101102,0.0188366,0.00119002,0.00119357,3.22,0.0176039,0.0188366,0.999421,0.00855552,0.00010304
0.0184171,24.1666,68200,78,101102,0.0181974,0.00117379,0.00129024,3.22,0.016965,0.0181974,0.999421,0.00800848,0.000101152
0.0184168,24.1424,68200,79,101102,0.0183944,0.00115274,0.00117565,3.22,0.017058,0.0183944,0.999421,0.00817494,9.8144e-05
0.0184238,24.1183,68200,80,101102,0.0189762,0.00137011,0.00136954,3.22,0.0176583,0.0189762,0.999421,0.00862733,0.00010576
0.0184419,24.0942,68200,81,101102,0.0198938,0.00117398,0.00118922,3.22,0.0186896,0.0198938,0.999421,0.0100225,0.000103232
