AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0249857,46.1113,250000,80,500000,0.0257312,0.00129978,0.00137216,11.81,0.0244639,0.0257312,0.998,0.00815594,0.000273984
0.0249897,46.0652,250000,81,500000,0.0253085,0.00123917,0.00138829,11.81,0.0240738,0.0253085,0.998,0.00793891,0.00027648
0.0249953,46.0192,250000,82,500000,0.025446,0.00136253,0.0014857,11.81,0.0242622,0.025446,0.998,0.00820771,0.00027168
0.0249957,45.9732,250000,83,500000,0.0250341,0.00136192,0.00129834,11.81,0.0238071,0.0250341,0.998,0.00783754,0.000271968
0.0250095,45.9273,250000,84,500000,0.0261489,0.00116531,0.00118989,11.81,0.0247984,0.0261489,0.998,0.00851968,0.000274944
0.025019,45.8814,250000,85,500000,0.025819,0.00139968,0.00142029,11.81,0.0244387,0.025819,0.998,0.00827424,0.000274816
0.0250286,45.8355,250000,86,500000,0.0258446,0.00119558,0.00119158,11.81,0.0245072,0.0258446,0.998,0.00830557,0.000276416
0.0250344,45.7898,250000,87,500000,0.0255318,0.00130278,0.00133091,11.81,0.0243827,0.0255318,0.998,0.00810541,0.000275072
0.025039,45.744,250000,88,500000,0.0254449,0.00127162,0.00126362,11.81,0.0241106,0.0254449,0.998,0.00791645,0.000274528
0.0250431,45.6983,250000,89,500000,0.025405,0.00117696,0.00118784,11.81,0.0241056,0.025405,0.998,0.00812691,0.000275392
0.0250473,45.6527,250000,90,500000,0.0254138,0.00130867,0.00139094,11.81,0.024146,0.0254138,0.998,0.00798474,0.000271008
0.0250472,45.607,250000,91,500000,0.0250373,0.00130355,0.00146227,11.81,0.0238476,0.0250373,0.998,0.00804435,0.000277568
0.0250543,45.5615,250000,92,500000,0.0257067,0.00117741,0.00124435,11.81,0.0243629,0.0257067,0.998,0.00812864,0.000272672
0.0250625,45.516,250000,93,500000,0.0258145,0.00117002,0.00120432,11.81,0.024588,0.0258145,0.998,0.00817475,0.000272704
0.0250637,45.4705,250000,94,500000,0.0251758,0.00126726,0.00129856,11.81,0.0239879,0.0251758,0.998,0.00800528,0.000273408
0.0250711,45.4251,250000,95,500000,0.0257684,0.00131872,0.00129056,11.81,0.0243607,0.0257684,0.998,0.00846074,0.000279136
0.0250772,45.3797,250000,96,500000,0.0256538,0.00128614,0.00133392,11.81,0.0244395,0.0256538,0.998,0.00832413,0.000279072
0.0252072,45.3343,250000,97,500000,0.0376844,0.0011633,0.00142259,11.81,0.0363553,0.0376844,0.998,0.00806003,0.000277536
0.025208,45.2891,250000,98,500000,0.0252849,0.00134349,0.00150518,11.81,0.0239621,0.0252849,0.998,0.00793827,0.000273248
0.0252128,45.2438,250000,99,500000,0.0256834,0.00130314,0.00142262,11.81,0.0245339,0.0256834,0.998,0.00852294,0.000272064
0.0252163,45.1986,250000,100,500000,0.0255707,0.00118989,0.00120218,11.81,0.0243214,0.0255707,0.998,0.0080033,0.000275328
0.0252172,45.1535,250000,101,500000,0.0253074,0.0013353,0.00129235,11.81,0.0240888,0.0253074,0.998,0.00814784,0.00027392
