AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.01037,1.05372,127,44,126,0.01014,0.00116522,0.0011777,0.009921875,0.00895213,0.01014,0.976092,0.00753926,1.3664e-05
0.0103636,1.05267,127,45,126,0.0100849,0.00135421,0.00124704,0.009921875,0.00878611,0.0100849,0.976092,0.00756909,9.568e-06
0.0103607,1.05162,127,46,126,0.0102311,0.00133722,0.00133878,0.009921875,0.0089552,0.0102311,0.976092,0.00765814,1.296e-05
0.0103601,1.05057,127,47,126,0.0103296,0.00125315,0.00125034,0.009921875,0.0091193,0.0103296,0.976092,0.00774067,1.2672e-05
0.0103632,1.04952,127,48,126,0.0105124,0.00124256,0.00135942,0.009921875,0.00930512,0.0105124,0.976092,0.00792355,8.576e-06
0.0103621,1.04847,127,49,126,0.010307,0.00132506,0.00133187,0.009921875,0.00903661,0.010307,0.976092,0.00774106,7.232e-06
0.0103604,1.04742,127,50,126,0.0102761,0.00123974,0.00125024,0.009921875,0.00897514,0.0102761,0.976092,0.00761152,1.5264e-05
0.0103586,1.04638,127,51,126,0.0102674,0.00125462,0.00120176,0.009921875,0.00910026,0.0102674,0.976092,0.00779955,1.3824e-05
0.0103541,1.04533,127,52,126,0.010126,0.00129843,0.00130832,0.009921875,0.00887334,0.010126,0.976092,0.00755235,1.472e-05
0.010356,1.04429,127,53,126,0.0104565,0.00131584,0.00132099,0.009921875,0.00920387,0.0104565,0.976092,0.0079073,1.2928e-05
0.0103527,1.04324,127,54,126,0.0101796,0.00124013,0.00125792,0.009921875,0.00898227,0.0101796,0.976092,0.00773347,9.088e-06
0.0103501,1.0422,127,55,126,0.0102061,0.00127222,0.00121318,0.009921875,0.00896845,0.0102061,0.976092,0.00769955,1.536e-05
0.0103514,1.04116,127,56,126,0.0104244,0.00124934,0.0012327,0.009921875,0.00923558,0.0104244,0.976092,0.00792173,1.5136e-05
0.0103452,1.04012,127,57,126,0.00999533,0.00127181,0.00128029,0.009921875,0.00884426,0.00999533,0.976092,0.00748058,8.832e-06
0.0103398,1.03908,127,58,126,0.010035,0.00120627,0.00128688,0.009921875,0.00888784,0.010035,0.976092,0.00762259,8.512e-06
0.0103354,1.03804,127,59,126,0.0100813,0.00115955,0.00125632,0.009921875,0.00891171,0.0100813,0.976092,0.00771187,1.1968e-05
0.0103315,1.03701,127,60,126,0.0100967,0.00122538,0.00134243,0.009921875,0.00889043,0.0100967,0.976092,0.00765357,9.312e-06
0.0103324,1.03597,127,61,126,0.0103905,0.00118592,0.00115245,0.009921875,0.00904957,0.0103905,0.976092,0.00773818,1.2992e-05
0.0103325,1.03493,127,62,126,0.0103393,0.00116326,0.00140064,0.009921875,0.00890947,0.0103393,0.976092,0.00771552,1.056e-05
0.010329,1.0339,127,63,126,0.0101125,0.00121315,0.00120768,0.009921875,0.00894845,0.0101125,0.976092,0.00770982,1.008e-05
0.0103288,1.03287,127,64,126,0.0103153,0.00115962,0.00142832,0.009921875,0.00889869,0.0103153,0.976092,0.00767811,7.84e-06
0.0103284,1.03184,127,65,126,0.0103023,0.00123517,0.00143584,0.009921875,0.0091329,0.0103023,0.976092,0.00767277,1.5488e-05
0.0103284,1.0308,127,66,126,0.0103304,0.00121971,0.00115507,0.009921875,0.00891293,0.0103304,0.976092,0.00764774,1.248e-05
0.0103335,1.02978,127,67,126,0.0106645,0.00120982,0.00121485,0.009921875,0.00950947,0.0106645,0.976092,0.00802874,1.4112e-05
0.0103328,1.02875,127,68,126,0.0102914,0.00150883,0.00115389,0.009921875,0.00907629,0.0102914,0.976092,0.00757722,1.5104e-05
0.0103352,1.02772,127,69,126,0.0104931,0.0011511,0.00145414,0.009921875,0.00929094,0.0104931,0.976092,0.00777334,1.2192e-05
0.0103274,1.02669,127,70,126,0.0097896,0.00122586,0.00115498,0.009921875,0.0084055,0.0097896,0.976092,0.00719683,1.392e-05
0.0103306,1.02567,127,71,126,0.0105536,0.00115098,0.00144067,0.009921875,0.00919261,0.0105536,0.976092,0.00789587,9.344e-06
0.010332,1.02464,127,72,126,0.0104373,0.00116198,0.00131891,0.009921875,0.00905866,0.0104373,0.976092,0.00779859,7.552e-06
0.0103342,1.02362,127,73,126,0.0104896,0.00122694,0.00115101,0.009921875,0.00914592,0.0104896,0.976092,0.00793651,1.2768e-05
0.0103366,1.0226,127,74,126,0.0105153,0.0012329,0.00116512,0.009921875,0.00925962,0.0105153,0.976092,0.00806643,1.0016e-05
0.0103395,1.02157,127,75,126,0.010554,0.00121712,0.00121654,0.009921875,0.00937645,0.010554,0.976092,0.00790813,1.4688e-05
0.0103445,1.02055,127,76,126,0.0107153,0.00123194,0.00115712,0.009921875,0.00934496,0.0107153,0.976092,0.00808573,1.2832e-05
0.0103483,1.01953,127,77,126,0.0106346,0.0011568,0.0014249,0.009921875,0.00925178,0.0106346,0.976092,0.00799235,1.4304e-05
0.0103525,1.01851,127,78,126,0.0106817,0.00135603,0.00145325,0.009921875,0.00951872,0.0106817,0.976092,0.00802774,8.672e-06
0.0103563,1.0175,127,79,126,0.0106496,0.00121846,0.00115466,0.009921875,0.00925798,0.0106496,0.976092,0.00796349,1.2256e-05
0.0103581,1.01648,127,80,126,0.0104986,0.00116211,0.00135606,0.009921875,0.00908381,0.0104986,0.976092,0.00781414,1.216e-05
0.0103544,1.01547,127,81,126,0.0100645,0.001224,0.00115357,0.009921875,0.00867226,0.0100645,0.976092,0.00747011,1.3728e-05
0.010351,1.01445,127,82,126,0.0100722,0.0012239,0.00116157,0.009921875,0.00876317,0.0100722,0.976092,0.00749792,1.376e-05
0.0103516,1.01344,127,83,126,0.0104004,0.00140064,0.00116122,0.009921875,0.0089513,0.0104004,0.976092,0.00775072,9.024e-06
0.010346,1.01242,127,84,126,0.00988342,0.0011536,0.00141296,0.009921875,0.0086537,0.00988342,0.976092,0.00723053,8.768e-06
0.0103398,1.01141,127,85,126,0.0098153,0.0011672,0.00116912,0.009921875,0.00866131,0.0098153,0.976092,0.00744541,1.5264e-05
0.010335,1.0104,127,86,126,0.00992736,0.0011824,0.00116122,0.009921875,0.00877373,0.00992736,0.976092,0.00738157,1.5232e-05
0.0103286,1.00939,127,87,126,0.00978042,0.00117539,0.00116301,0.009921875,0.00862458,0.00978042,0.976092,0.00740477,9.856e-06
0.0103238,1.00838,127,88,126,0.00990173,0.00117395,0.00117536,0.009921875,0.00860355,0.00990173,0.976092,0.00717862,1.3792e-05
0.0103194,1.00738,127,89,126,0.00993373,0.00117274,0.0011711,0.009921875,0.00860435,0.00993373,0.976092,0.00738861,1.1712e-05
0.0103171,1.00637,127,90,126,0.0101096,0.00117248,0.00116941,0.009921875,0.00881322,0.0101096,0.976092,0.0076009,1.2704e-05
0.0103109,1.00537,127,91,126,0.0097575,0.00117248,0.0013848,0.009921875,0.00860266,0.0097575,0.976092,0.00739453,1.4624e-05
0.0103087,1.00436,127,92,126,0.0101123,0.00117734,0.00117168,0.009921875,0.0088201,0.0101123,0.976092,0.00759421,1.0208e-05
0.0103047,1.00336,127,93,126,0.00993472,0.00117555,0.00134909,0.009921875,0.00860557,0.00993472,0.976092,0.00738454,1.0144e-05
0.0103027,1.00236,127,94,126,0.010115,0.0011753,0.0011735,0.009921875,0.00882051,0.010115,0.976092,0.00760266,9.984e-06
0.010297,1.00135,127,95,126,0.00976118,0.00117139,0.00117952,0.009921875,0.00860611,0.00976118,0.976092,0.0073927,7.552e-06
0.0102951,1.00035,127,96,126,0.0101156,0.00117539,0.00116938,0.009921875,0.00882691,0.0101156,0.976092,0.00760502,9.088e-06
0.0102874,0.999354,127,97,126,0.00954275,0.00117222,0.00117555,0.009921875,0.00839402,0.00954275,0.976092,0.00718278,8.768e-06
0.0102834,0.998356,127,98,126,0.0098951,0.0011785,0.00117075,0.009921875,0.00859853,0.0098951,0.976092,0.00738586,1.0688e-05
0.0102759,0.997359,127,99,126,0.00954118,0.00117344,0.00116941,0.009921875,0.00839168,0.00954118,0.976092,0.00717178,1.4432e-05
0.0102721,0.996362,127,100,126,0.00989651,0.00116813,0.00117536,0.009921875,0.00860234,0.00989651,0.976092,0.00738992,7.808e-06
0.0102667,0.995367,127,101,126,0.00972986,0.0011736,0.0011776,0.009921875,0.00840166,0.00972986,0.976092,0.00718096,1.3856e-05
