AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.199702,46.9015,250000,63,500000,0.213809,0.00138832,0.00120349,15.26,0.212619,0.213809,0.998,0.00809581,0.000269856
0.199762,46.8546,250000,64,500000,0.203506,0.00137626,0.00135347,15.26,0.202338,0.203506,0.998,0.00799347,0.000286272
0.199915,46.8078,250000,65,500000,0.209734,0.00124886,0.00126621,15.26,0.208397,0.209734,0.998,0.00778998,0.00027616
0.199887,46.7611,250000,66,500000,0.198096,0.00144179,0.00133296,15.26,0.196859,0.198096,0.998,0.00791661,0.000273888
0.199982,46.7143,250000,67,500000,0.206192,0.00116845,0.00132835,15.26,0.204913,0.206192,0.998,0.0075672,0.000274784
0.199986,46.6677,250000,68,500000,0.200298,0.00128906,0.00137107,15.26,0.198952,0.200298,0.998,0.00779667,0.000273856
0.200135,46.621,250000,69,500000,0.210253,0.0012385,0.00128227,15.26,0.208809,0.210253,0.998,0.00775091,0.000288352
0.200304,46.5745,250000,70,500000,0.211939,0.00130106,0.00143155,15.26,0.210785,0.211939,0.998,0.00903542,0.000276384
0.200505,46.5279,250000,71,500000,0.214578,0.00118355,0.00154483,15.26,0.213417,0.214578,0.998,0.00786925,0.000274336
0.200502,46.4815,250000,72,500000,0.200307,0.00124954,0.00126234,15.26,0.199079,0.200307,0.998,0.00939261,0.000270464
0.200676,46.435,250000,73,500000,0.213178,0.00125757,0.00139674,15.26,0.212019,0.213178,0.998,0.00772237,0.000269984
0.200686,46.3886,250000,74,500000,0.20145,0.00139536,0.00141699,15.26,0.200083,0.20145,0.998,0.00900074,0.000281088
0.200861,46.3423,250000,75,500000,0.213802,0.00136179,0.00137763,15.26,0.212396,0.213802,0.998,0.00789622,0.00027472
0.200822,46.296,250000,76,500000,0.197903,0.0011776,0.00133248,15.26,0.196719,0.197903,0.998,0.00947338,0.00027152
0.200919,46.2497,250000,77,500000,0.208306,0.0013616,0.00125542,15.26,0.207012,0.208306,0.998,0.00776806,0.000266208
0.200956,46.2035,250000,78,500000,0.203823,0.00116358,0.00118976,15.26,0.202664,0.203823,0.998,0.0090576,0.000300192
0.201041,46.1574,250000,79,500000,0.207637,0.00134243,0.00134986,15.26,0.206296,0.207637,0.998,0.00786829,0.000278304
0.200994,46.1113,250000,80,500000,0.197286,0.00131773,0.00132419,15.26,0.195917,0.197286,0.998,0.0090553,0.000275392
0.201104,46.0652,250000,81,500000,0.209889,0.00137421,0.00129229,15.26,0.208658,0.209889,0.998,0.00787798,0.000281248
0.201104,46.0192,250000,82,500000,0.20113,0.00131891,0.0011912,15.26,0.199982,0.20113,0.998,0.00808496,0.0002888
0.201258,45.9732,250000,83,500000,0.213843,0.00130886,0.00148275,15.26,0.212687,0.213843,0.998,0.00780346,0.000285376
0.201227,45.9273,250000,84,500000,0.198717,0.00116736,0.00118944,15.26,0.197566,0.198717,0.998,0.00793581,0.000272448
0.20132,45.8814,250000,85,500000,0.209107,0.00131734,0.00134131,15.26,0.207852,0.209107,0.998,0.00787325,0.000274336
0.201326,45.8355,250000,86,500000,0.201832,0.00140698,0.0013368,15.26,0.200507,0.201832,0.998,0.00780563,0.00026848
0.201413,45.7898,250000,87,500000,0.208891,0.00123011,0.00120429,15.26,0.207531,0.208891,0.998,0.00770195,0.000269728
0.201406,45.744,250000,88,500000,0.200812,0.0013312,0.00147773,15.26,0.199612,0.200812,0.998,0.0093111,0.000300384
0.201494,45.6983,250000,89,500000,0.209253,0.00127469,0.00130474,15.26,0.208053,0.209253,0.998,0.00787027,0.00028688
0.201428,45.6527,250000,90,500000,0.195561,0.0012943,0.0011927,15.26,0.19414,0.195561,0.998,0.00788086,0.000276992
0.201499,45.607,250000,91,500000,0.20788,0.00132067,0.00124474,15.26,0.206729,0.20788,0.998,0.00767965,0.00027232
0.201522,45.5615,250000,92,500000,0.203578,0.00130826,0.0013303,15.26,0.202402,0.203578,0.998,0.00911011,0.000266496
0.20164,45.516,250000,93,500000,0.212509,0.0012672,0.00119002,15.26,0.211356,0.212509,0.998,0.00781658,0.000284544
0.2016,45.4705,250000,94,500000,0.197922,0.0012865,0.00119456,15.26,0.196677,0.197922,0.998,0.00765206,0.000279072
0.201723,45.4251,250000,95,500000,0.213277,0.00137011,0.00119267,15.26,0.212105,0.213277,0.998,0.00782506,0.000275104
0.201673,45.3797,250000,96,500000,0.196844,0.00127648,0.0014464,15.26,0.195669,0.196844,0.998,0.00793613,0.000271104
0.201799,45.3343,250000,97,500000,0.213951,0.00136602,0.00128986,15.26,0.212632,0.213951,0.998,0.00793821,0.000288064
0.201822,45.2891,250000,98,500000,0.204015,0.00123494,0.00119085,15.26,0.202768,0.204015,0.998,0.00804176,0.000277664
0.201949,45.2438,250000,99,500000,0.214403,0.00121882,0.00119229,15.26,0.213091,0.214403,0.998,0.00779075,0.00026896
0.201904,45.1986,250000,100,500000,0.197459,0.00126515,0.00126304,15.26,0.196151,0.197459,0.998,0.00768829,0.00026816
0.20198,45.1535,250000,101,500000,0.209552,0.00116778,0.00118989,15.26,0.208162,0.209552,0.998,0.00788109,0.000274592
